"Bank of Canada, money market and other interest rates 1"
"Frequency: Daily"
"Table: 10-10-0139-01 (formerly CANSIM 176-0048)"
"Release date: 2025-12-01"
"Geography: Canada"
""
""

,"Financial market statistics","Target rate"
"Geography","Reference period"
,,"Percent"
,"December 9, 2024","3.7500"
,"December 10, 2024","3.7500"
,"December 11, 2024","3.7500"
,"December 12, 2024","3.2500"
,"December 13, 2024","3.2500"
,"December 14, 2024",".."
,"December 15, 2024",".."
,"December 16, 2024","3.2500"
,"December 17, 2024","3.2500"
,"December 18, 2024","3.2500"
,"December 19, 2024","3.2500"
,"December 20, 2024","3.2500"
,"December 21, 2024",".."
,"December 22, 2024",".."
,"December 23, 2024","3.2500"
,"December 24, 2024","3.2500"
,"December 25, 2024","3.2500"
,"December 26, 2024","3.2500"
,"December 27, 2024","3.2500"
,"December 28, 2024",".."
,"December 29, 2024",".."
,"December 30, 2024","3.2500"
,"December 31, 2024","3.2500"
,"January 1, 2025","3.2500"
,"January 2, 2025","3.2500"
,"January 3, 2025","3.2500"
,"January 4, 2025",".."
,"January 5, 2025",".."
,"January 6, 2025","3.2500"
,"January 7, 2025","3.2500"
,"January 8, 2025","3.2500"
,"January 9, 2025","3.2500"
,"January 10, 2025","3.2500"
,"January 11, 2025",".."
,"January 12, 2025",".."
,"January 13, 2025","3.2500"
,"January 14, 2025","3.2500"
,"January 15, 2025","3.2500"
,"January 16, 2025","3.2500"
,"January 17, 2025","3.2500"
,"January 18, 2025",".."
,"January 19, 2025",".."
,"January 20, 2025","3.2500"
,"January 21, 2025","3.2500"
,"January 22, 2025","3.2500"
,"January 23, 2025","3.2500"
,"January 24, 2025","3.2500"
,"January 25, 2025",".."
,"January 26, 2025",".."
,"January 27, 2025","3.2500"
,"January 28, 2025","3.2500"
,"January 29, 2025","3.2500"
,"January 30, 2025","3.0000"
,"January 31, 2025","3.0000"
,"February 1, 2025",".."
,"February 2, 2025",".."
,"February 3, 2025","3.0000"
,"February 4, 2025","3.0000"
,"February 5, 2025","3.0000"
,"February 6, 2025","3.0000"
,"February 7, 2025","3.0000"
,"February 8, 2025",".."
,"February 9, 2025",".."
,"February 10, 2025","3.0000"
,"February 11, 2025","3.0000"
,"February 12, 2025","3.0000"
,"February 13, 2025","3.0000"
,"February 14, 2025","3.0000"
,"February 15, 2025",".."
,"February 16, 2025",".."
,"February 17, 2025","3.0000"
,"February 18, 2025","3.0000"
,"February 19, 2025","3.0000"
,"February 20, 2025","3.0000"
,"February 21, 2025","3.0000"
,"February 22, 2025",".."
,"February 23, 2025",".."
,"February 24, 2025","3.0000"
,"February 25, 2025","3.0000"
,"February 26, 2025","3.0000"
,"February 27, 2025","3.0000"
,"February 28, 2025","3.0000"
,"March 1, 2025",".."
,"March 2, 2025",".."
,"March 3, 2025","3.0000"
,"March 4, 2025","3.0000"
,"March 5, 2025","3.0000"
,"March 6, 2025","3.0000"
,"March 7, 2025","3.0000"
,"March 8, 2025",".."
,"March 9, 2025",".."
,"March 10, 2025","3.0000"
,"March 11, 2025","3.0000"
,"March 12, 2025","3.0000"
,"March 13, 2025","2.7500"
,"March 14, 2025","2.7500"
,"March 15, 2025",".."
,"March 16, 2025",".."
,"March 17, 2025","2.7500"
,"March 18, 2025","2.7500"
,"March 19, 2025","2.7500"
,"March 20, 2025","2.7500"
,"March 21, 2025","2.7500"
,"March 22, 2025",".."
,"March 23, 2025",".."
,"March 24, 2025","2.7500"
,"March 25, 2025","2.7500"
,"March 26, 2025","2.7500"
,"March 27, 2025","2.7500"
,"March 28, 2025","2.7500"
,"March 29, 2025",".."
,"March 30, 2025",".."
,"March 31, 2025","2.7500"
,"April 1, 2025","2.7500"
,"April 2, 2025","2.7500"
,"April 3, 2025","2.7500"
,"April 4, 2025","2.7500"
,"April 5, 2025",".."
,"April 6, 2025",".."
,"April 7, 2025","2.7500"
,"April 8, 2025","2.7500"
,"April 9, 2025","2.7500"
,"April 10, 2025","2.7500"
,"April 11, 2025","2.7500"
,"April 12, 2025",".."
,"April 13, 2025",".."
,"April 14, 2025","2.7500"
,"April 15, 2025","2.7500"
,"April 16, 2025","2.7500"
,"April 17, 2025","2.7500"
,"April 18, 2025","2.7500"
,"April 19, 2025",".."
,"April 20, 2025",".."
,"April 21, 2025","2.7500"
,"April 22, 2025","2.7500"
,"April 23, 2025","2.7500"
,"April 24, 2025","2.7500"
,"April 25, 2025","2.7500"
,"April 26, 2025",".."
,"April 27, 2025",".."
,"April 28, 2025","2.7500"
,"April 29, 2025","2.7500"
,"April 30, 2025","2.7500"
,"May 1, 2025","2.7500"
,"May 2, 2025","2.7500"
,"May 3, 2025",".."
,"May 4, 2025",".."
,"May 5, 2025","2.7500"
,"May 6, 2025","2.7500"
,"May 7, 2025","2.7500"
,"May 8, 2025","2.7500"
,"May 9, 2025","2.7500"
,"May 10, 2025",".."
,"May 11, 2025",".."
,"May 12, 2025","2.7500"
,"May 13, 2025","2.7500"
,"May 14, 2025","2.7500"
,"May 15, 2025","2.7500"
,"May 16, 2025","2.7500"
,"May 17, 2025",".."
,"May 18, 2025",".."
,"May 19, 2025","2.7500"
,"May 20, 2025","2.7500"
,"May 21, 2025","2.7500"
,"May 22, 2025","2.7500"
,"May 23, 2025","2.7500"
,"May 24, 2025",".."
,"May 25, 2025",".."
,"May 26, 2025","2.7500"
,"May 27, 2025","2.7500"
,"May 28, 2025","2.7500"
,"May 29, 2025","2.7500"
,"May 30, 2025","2.7500"
,"May 31, 2025",".."
,"June 1, 2025",".."
,"June 2, 2025","2.7500"
,"June 3, 2025","2.7500"
,"June 4, 2025","2.7500"
,"June 5, 2025","2.7500"
,"June 6, 2025","2.7500"
,"June 7, 2025",".."
,"June 8, 2025",".."
,"June 9, 2025","2.7500"
,"June 10, 2025","2.7500"
,"June 11, 2025","2.7500"
,"June 12, 2025","2.7500"
,"June 13, 2025","2.7500"
,"June 14, 2025",".."
,"June 15, 2025",".."
,"June 16, 2025","2.7500"
,"June 17, 2025","2.7500"
,"June 18, 2025","2.7500"
,"June 19, 2025","2.7500"
,"June 20, 2025","2.7500"
,"June 21, 2025",".."
,"June 22, 2025",".."
,"June 23, 2025","2.7500"
,"June 24, 2025","2.7500"
,"June 25, 2025","2.7500"
,"June 26, 2025","2.7500"
,"June 27, 2025","2.7500"
,"June 28, 2025",".."
,"June 29, 2025",".."
,"June 30, 2025","2.7500"
,"July 1, 2025","2.7500"
,"July 2, 2025","2.7500"
,"July 3, 2025","2.7500"
,"July 4, 2025","2.7500"
,"July 5, 2025",".."
,"July 6, 2025",".."
,"July 7, 2025","2.7500"
,"July 8, 2025","2.7500"
,"July 9, 2025","2.7500"
,"July 10, 2025","2.7500"
,"July 11, 2025","2.7500"
,"July 12, 2025",".."
,"July 13, 2025",".."
,"July 14, 2025","2.7500"
,"July 15, 2025","2.7500"
,"July 16, 2025","2.7500"
,"July 17, 2025","2.7500"
,"July 18, 2025","2.7500"
,"July 19, 2025",".."
,"July 20, 2025",".."
,"July 21, 2025","2.7500"
,"July 22, 2025","2.7500"
,"July 23, 2025","2.7500"
,"July 24, 2025","2.7500"
,"July 25, 2025","2.7500"
,"July 26, 2025",".."
,"July 27, 2025",".."
,"July 28, 2025","2.7500"
,"July 29, 2025","2.7500"
,"July 30, 2025","2.7500"
,"July 31, 2025","2.7500"
,"August 1, 2025","2.7500"
,"August 2, 2025",".."
,"August 3, 2025",".."
,"August 4, 2025","2.7500"
,"August 5, 2025","2.7500"
,"August 6, 2025","2.7500"
,"August 7, 2025","2.7500"
,"August 8, 2025","2.7500"
,"August 9, 2025",".."
,"August 10, 2025",".."
,"August 11, 2025","2.7500"
,"August 12, 2025","2.7500"
,"August 13, 2025","2.7500"
,"August 14, 2025","2.7500"
,"August 15, 2025","2.7500"
,"August 16, 2025",".."
,"August 17, 2025",".."
,"August 18, 2025","2.7500"
,"August 19, 2025","2.7500"
,"August 20, 2025","2.7500"
,"August 21, 2025","2.7500"
,"August 22, 2025","2.7500"
,"August 23, 2025",".."
,"August 24, 2025",".."
,"August 25, 2025","2.7500"
,"August 26, 2025","2.7500"
,"August 27, 2025","2.7500"
,"August 28, 2025","2.7500"
,"August 29, 2025","2.7500"
,"August 30, 2025",".."
,"August 31, 2025",".."
,"September 1, 2025","2.7500"
,"September 2, 2025","2.7500"
,"September 3, 2025","2.7500"
,"September 4, 2025","2.7500"
,"September 5, 2025","2.7500"
,"September 6, 2025",".."
,"September 7, 2025",".."
,"September 8, 2025","2.7500"
,"September 9, 2025","2.7500"
,"September 10, 2025","2.7500"
,"September 11, 2025","2.7500"
,"September 12, 2025","2.7500"
,"September 13, 2025",".."
,"September 14, 2025",".."
,"September 15, 2025","2.7500"
,"September 16, 2025","2.7500"
,"September 17, 2025","2.7500"
,"September 18, 2025","2.5000"
,"September 19, 2025","2.5000"
,"September 20, 2025",".."
,"September 21, 2025",".."
,"September 22, 2025","2.5000"
,"September 23, 2025","2.5000"
,"September 24, 2025","2.5000"
,"September 25, 2025","2.5000"
,"September 26, 2025","2.5000"
,"September 27, 2025",".."
,"September 28, 2025",".."
,"September 29, 2025","2.5000"
,"September 30, 2025","2.5000"
,"October 1, 2025","2.5000"
,"October 2, 2025","2.5000"
,"October 3, 2025","2.5000"
,"October 4, 2025",".."
,"October 5, 2025",".."
,"October 6, 2025","2.5000"
,"October 7, 2025","2.5000"
,"October 8, 2025","2.5000"
,"October 9, 2025","2.5000"
,"October 10, 2025","2.5000"
,"October 11, 2025",".."
,"October 12, 2025",".."
,"October 13, 2025",".."
,"October 14, 2025","2.5000"
,"October 15, 2025","2.5000"
,"October 16, 2025","2.5000"
,"October 17, 2025","2.5000"
,"October 18, 2025",".."
,"October 19, 2025",".."
,"October 20, 2025","2.5000"
,"October 21, 2025","2.5000"
,"October 22, 2025","2.5000"
,"October 23, 2025","2.5000"
,"October 24, 2025","2.5000"
,"October 25, 2025",".."
,"October 26, 2025",".."
,"October 27, 2025","2.5000"
,"October 28, 2025","2.5000"
,"October 29, 2025","2.5000"
,"October 30, 2025","2.2500"
,"October 31, 2025","2.2500"
,"November 1, 2025",".."
,"November 2, 2025",".."
,"November 3, 2025","2.2500"
,"November 4, 2025","2.2500"
,"November 5, 2025","2.2500"
,"November 6, 2025","2.2500"
,"November 7, 2025","2.2500"
,"November 8, 2025",".."
,"November 9, 2025",".."
,"November 10, 2025","2.2500"
,"November 11, 2025","2.2500"
,"November 12, 2025","2.2500"
,"November 13, 2025","2.2500"
,"November 14, 2025","2.2500"
,"November 15, 2025",".."
,"November 16, 2025",".."
,"November 17, 2025","2.2500"
,"November 18, 2025","2.2500"
,"November 19, 2025","2.2500"
,"November 20, 2025","2.2500"
,"November 21, 2025","2.2500"
,"November 22, 2025",".."
,"November 23, 2025",".."
,"November 24, 2025","2.2500"
,"November 25, 2025","2.2500"
,"November 26, 2025","2.2500"
,"November 27, 2025","2.2500"

Symbol legend:
.., not available for a specific reference period




Footnotes:
1,"A numeric value "0" indicates a weekend."



"How to cite: Statistics Canada. Table 10-10-0139-01  Bank of Canada, money market and other interest rates"
https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1010013901
